token_index,token_id,probability,logprob,nll,reference_probability,reference_logprob,reference_nll,nll_drift
0,1692,0.68927453884861178,-0.37211562746516874,0.37211562746516874,0.68927453884861178,-0.37211562746516874,0.37211562746516874,0
1,10746,0.999785886290813,-0.00021413663479974361,0.00021413663479974361,0.999785886290813,-0.00021413663479974361,0.00021413663479974361,0
2,374,0.90328229655186221,-0.1017201536546596,0.1017201536546596,0.90328229655186221,-0.1017201536546596,0.1017201536546596,0
3,279,0.99809329637921007,-0.0019085236940669099,0.0019085236940669099,0.99809329637921007,-0.0019085236940669099,0.0019085236940669099,0
4,6864,0.99998914879741474,-1.0851261460030621e-05,1.0851261460030621e-05,0.99998914879741474,-1.0851261460030621e-05,1.0851261460030621e-05,0
5,3363,0.99952652791034846,-0.00047358421295428982,0.00047358421295428982,0.99952652791034846,-0.00047358421295428982,0.00047358421295428982,0
6,315,0.99999920211499194,-7.9788532635495968e-07,7.9788532635495968e-07,0.99999920211499194,-7.9788532635495968e-07,7.9788532635495968e-07,0
7,279,0.99999909335059645,-9.0664981455573217e-07,9.0664981455573217e-07,0.99999909335059645,-9.0664981455573217e-07,9.0664981455573217e-07,0
8,26363,0.99999847293242983,-1.5270687361152315e-06,1.5270687361152315e-06,0.99999847293242983,-1.5270687361152315e-06,1.5270687361152315e-06,0
9,11,0.95942332019251819,-0.041422883150466834,0.041422883150466834,0.95942332019251819,-0.041422883150466834,0.041422883150466834,0
10,18538,0.98460509970356147,-0.015514632204091416,0.015514632204091416,0.98460509970356147,-0.015514632204091416,0.015514632204091416,0
11,389,0.99193143252260396,-0.0081012945271154452,0.0081012945271154452,0.99193143252260396,-0.0081012945271154452,0.0081012945271154452,0
12,5651,0.99999084098385305,-9.1590580909935734e-06,9.1590580909935734e-06,0.99999084098385305,-9.1590580909935734e-06,9.1590580909935734e-06,0
13,220,0.9999991902338965,-8.097664313412655e-07,8.097664313412655e-07,0.9999991902338965,-8.097664313412655e-07,8.097664313412655e-07,0
14,1187,0.99999911595987456,-8.8404051615935679e-07,8.8404051615935679e-07,0.99999911595987456,-8.8404051615935679e-07,8.8404051615935679e-07,0
15,11,0.99999925295499048,-7.4704528858998943e-07,7.4704528858998943e-07,0.99999925295499048,-7.4704528858998943e-07,7.4704528858998943e-07,0
16,220,0.99999821492323637,-1.785078356825165e-06,1.785078356825165e-06,0.99999821492323637,-1.785078356825165e-06,1.785078356825165e-06,0
17,10895,0.99999998346363062,-1.6536369470241824e-08,1.6536369470241824e-08,0.99999998346363062,-1.6536369470241824e-08,1.6536369470241824e-08,0
18,16,0.99999988521872407,-1.147812825526263e-07,1.147812825526263e-07,0.99999988521872407,-1.147812825526263e-07,1.147812825526263e-07,0
19,11,0.99157946772433836,-0.0084561852432853326,0.0084561852432853326,0.99157946772433836,-0.0084561852432853326,0.0084561852432853326,0
20,555,0.99999516193300697,-4.8380786965617058e-06,4.8380786965617058e-06,0.99999516193300697,-4.8380786965617058e-06,4.8380786965617058e-06,0
21,15506,0.99992215745127444,-7.7845578613990106e-05,7.7845578613990106e-05,0.99992215745127444,-7.7845578613990106e-05,7.7845578613990106e-05,0
22,39879,0.99964325931090892,-0.0003568043361881227,0.0003568043361881227,0.99964325931090892,-0.0003568043361881227,0.0003568043361881227,0
23,380,0.99999882927992012,-1.1707207651558963e-06,1.1707207651558963e-06,0.99999882927992012,-1.1707207651558963e-06,1.1707207651558963e-06,0
24,5477,0.99998505512424574,-1.4944987430052335e-05,1.4944987430052335e-05,0.99998505512424574,-1.4944987430052335e-05,1.4944987430052335e-05,0
25,46991,0.99998563829981169,-1.4361803318464852e-05,1.4361803318464852e-05,0.99998563829981169,-1.4361803318464852e-05,1.4361803318464852e-05,0
26,92075,0.99985489104340963,-0.00014511948591362558,0.00014511948591362558,0.99985489104340963,-0.00014511948591362558,0.00014511948591362558,0
27,409,0.99999854566208579,-1.454338971742908e-06,1.454338971742908e-06,0.99999854566208579,-1.454338971742908e-06,1.454338971742908e-06,0
28,7765,0.99999621893540447,-3.7810717437237602e-06,3.7810717437237602e-06,0.99999621893540447,-3.7810717437237602e-06,3.7810717437237602e-06,0
29,1394,0.9999277649359779,-7.2237673099924911e-05,7.2237673099924911e-05,0.9999277649359779,-7.2237673099924911e-05,7.2237673099924911e-05,0
30,2554,0.99999956970175696,-4.3029833564394449e-07,4.3029833564394449e-07,0.99999956970175696,-4.3029833564394449e-07,4.3029833564394449e-07,0
31,13,0.99993827465622975,-6.1727248857645225e-05,6.1727248857645225e-05,0.99993827465622975,-6.1727248857645225e-05,6.1727248857645225e-05,0
32,1102,0.99938568562339536,-0.0006145031449939967,0.0006145031449939967,0.99938568562339536,-0.0006145031449939967,0.0006145031449939967,0
