token_index,token_id,probability,logprob,nll,reference_probability,reference_logprob,reference_nll,nll_drift
0,33,0.99418828014020888,-0.0058286736225805968,0.0058286736225805968,0.99418828014020888,-0.0058286736225805968,0.0058286736225805968,0
1,21161,0.99999475613849298,-5.2438752561085319e-06,5.2438752561085319e-06,0.99999475613849298,-5.2438752561085319e-06,5.2438752561085319e-06,0
2,11876,0.99967473592517342,-0.00032531698465915529,0.00032531698465915529,0.99967473592517342,-0.00032531698465915529,0.00032531698465915529,0
3,52757,0.99999856795547593,-1.4320455495007809e-06,1.4320455495007809e-06,0.99999856795547593,-1.4320455495007809e-06,1.4320455495007809e-06,0
4,374,0.99833174292366589,-0.0016696501667413032,0.0016696501667413032,0.99833174292366589,-0.0016696501667413032,0.0016696501667413032,0
5,264,0.94825204340102243,-0.05313494349742004,0.05313494349742004,0.94825204340102243,-0.05313494349742004,0.05313494349742004,0
6,6721,0.58549463806099078,-0.53529825386675856,0.53529825386675856,0.58549463806099078,-0.53529825386675856,0.53529825386675856,0
7,83162,0.99890946686129045,-0.0010911282026367776,0.0010911282026367776,0.99890946686129045,-0.0010911282026367776,0.0010911282026367776,0
8,11,0.99718378298534616,-0.0028201900147642386,0.0028201900147642386,0.99718378298534616,-0.0028201900147642386,0.0028201900147642386,0
9,9709,0.99992833449386354,-7.1668074231499385e-05,7.1668074231499385e-05,0.99992833449386354,-7.1668074231499385e-05,7.1668074231499385e-05,0
10,37959,0.99999492166899162,-5.0783439031615231e-06,5.0783439031615231e-06,0.99999492166899162,-5.0783439031615231e-06,5.0783439031615231e-06,0
11,10255,0.99995114631719528,-4.8854876184799489e-05,4.8854876184799489e-05,0.99995114631719528,-4.8854876184799489e-05,4.8854876184799489e-05,0
12,11,0.99976470220512059,-0.00023532548174868488,0.00023532548174868488,0.99976470220512059,-0.00023532548174868488,0.00023532548174868488,0
13,323,0.99999220304795378,-7.7969824426036352e-06,7.7969824426036352e-06,0.99999220304795378,-7.7969824426036352e-06,7.7969824426036352e-06,0
14,4846,0.99994099554645655,-5.9006194374740374e-05,5.9006194374740374e-05,0.99994099554645655,-5.9006194374740374e-05,5.9006194374740374e-05,0
15,19077,0.99960602170973312,-0.0003940559201037577,0.0003940559201037577,0.99960602170973312,-0.0003940559201037577,0.0003940559201037577,0
16,83162,0.99993173923773171,-6.8263092140127878e-05,6.8263092140127878e-05,0.99993173923773171,-6.8263092140127878e-05,6.8263092140127878e-05,0
17,323,0.99994727115600068,-5.273023421370637e-05,5.273023421370637e-05,0.99994727115600068,-5.273023421370637e-05,5.273023421370637e-05,0
18,6721,0.97089086375898637,-0.029541212724484883,0.029541212724484883,0.97089086375898637,-0.029541212724484883,0.029541212724484883,0
19,3778,0.87656654152419744,-0.1317426601901594,0.1317426601901594,0.87656654152419744,-0.1317426601901594,0.1317426601901594,0
20,9141,0.9999719533585113,-2.8047034803142123e-05,2.8047034803142123e-05,0.9999719533585113,-2.8047034803142123e-05,2.8047034803142123e-05,0
21,2851,0.99999694791996152,-3.0520846960792636e-06,3.0520846960792636e-06,0.99999694791996152,-3.0520846960792636e-06,3.0520846960792636e-06,0
22,13,0.99993631817347228,-6.3683854301294508e-05,6.3683854301294508e-05,0.99993631817347228,-6.3683854301294508e-05,6.3683854301294508e-05,0
23,1283,0.99007502956107585,-0.0099745512897938607,0.0099745512897938607,0.99007502956107585,-0.0099745512897938607,0.0099745512897938607,0
24,374,0.84692060005236891,-0.16614833128337761,0.16614833128337761,0.84692060005236891,-0.16614833128337761,0.16614833128337761,0
25,5131,0.91772193083008824,-0.085860841839914159,0.085860841839914159,0.91772193083008824,-0.085860841839914159,0.085860841839914159,0
26,8667,0.99997577399774418,-2.4226295710157761e-05,2.4226295710157761e-05,0.99997577399774418,-2.4226295710157761e-05,2.4226295710157761e-05,0
27,311,0.99981086808162267,-0.00018914980607410382,0.00018914980607410382,0.99981086808162267,-0.00018914980607410382,0.00018914980607410382,0
28,34538,0.99047337747917907,-0.0095722910652431964,0.0095722910652431964,0.99047337747917907,-0.0095722910652431964,0.0095722910652431964,0
29,389,0.99145517282213191,-0.0085815435197650475,0.0085815435197650475,0.99145517282213191,-0.0085815435197650475,0.0085815435197650475,0
30,279,0.99999955518283268,-4.4481726623267054e-07,4.4481726623267054e-07,0.99999955518283268,-4.4481726623267054e-07,4.4481726623267054e-07,0
31,23886,0.99999497690509997,-5.0231075157940812e-06,5.0231075157940812e-06,0.99999497690509997,-5.0231075157940812e-06,5.0231075157940812e-06,0
32,6883,0.99999856134681275,-1.4386542220610665e-06,1.4386542220610665e-06,0.99999856134681275,-1.4386542220610665e-06,1.4386542220610665e-06,0
33,323,0.82640783828492548,-0.19066687636577745,0.19066687636577745,0.82640783828492548,-0.19066687636577745,0.19066687636577745,0
34,706,0.70601858323058042,-0.34811371997896268,0.34811371997896268,0.70601858323058042,-0.34811371997896268,0.34811371997896268,0
35,2834,0.58047677285989696,-0.54390549094462348,0.54390549094462348,0.58047677285989696,-0.54390549094462348,0.54390549094462348,0
36,12387,0.74331451703789819,-0.29663601691840258,0.29663601691840258,0.74331451703789819,-0.29663601691840258,0.29663601691840258,0
37,59284,0.98758103243517481,-0.01249672741124461,0.01249672741124461,0.98758103243517481,-0.01249672741124461,0.01249672741124461,0
38,11,0.87183213409546423,-0.13715838037622086,0.13715838037622086,0.87183213409546423,-0.13715838037622086,0.13715838037622086,0
39,2737,0.99997743315678056,-2.2567097854528428e-05,2.2567097854528428e-05,0.99997743315678056,-2.2567097854528428e-05,2.2567097854528428e-05,0
40,3116,0.62122451779935217,-0.47606272003934175,0.47606272003934175,0.62122451779935217,-0.47606272003934175,0.47606272003934175,0
41,34538,0.96726892946018173,-0.033278715202542643,0.033278715202542643,0.96726892946018173,-0.033278715202542643,0.033278715202542643,0
42,4435,0.62332371808434084,-0.47268928345373223,0.47268928345373223,0.62332371808434084,-0.47268928345373223,0.47268928345373223,0
43,29201,0.99995739726386768,-4.2603643654637183e-05,4.2603643654637183e-05,0.99995739726386768,-4.2603643654637183e-05,4.2603643654637183e-05,0
44,4870,0.99999938349318629,-6.1650700369980807e-07,6.1650700369980807e-07,0.99999938349318629,-6.1650700369980807e-07,6.1650700369980807e-07,0
45,48854,0.98220534123741465,-0.017954887357351373,0.017954887357351373,0.98220534123741465,-0.017954887357351373,0.017954887357351373,0
46,11,0.94401500336556776,-0.057613219567206435,0.057613219567206435,0.94401500336556776,-0.057613219567206435,0.057613219567206435,0
47,264,0.59681581815867712,-0.51614672548626728,0.51614672548626728,0.59681581815867712,-0.51614672548626728,0.51614672548626728,0
48,28395,0.75810774346396981,-0.27692976166790279,0.27692976166790279,0.75810774346396981,-0.27692976166790279,0.27692976166790279,0
49,29201,0.99997512845979619,-2.4871849505736585e-05,2.4871849505736585e-05,0.99997512845979619,-2.4871849505736585e-05,2.4871849505736585e-05,0
50,4870,0.99999970757095058,-2.9242909214973284e-07,2.9242909214973284e-07,0.99999970757095058,-2.9242909214973284e-07,2.9242909214973284e-07,0
51,19134,0.99984335216724463,-0.00015666010330857356,0.00015666010330857356,0.99984335216724463,-0.00015666010330857356,0.00015666010330857356,0
52,11,0.99996213073554374,-3.7869981514933585e-05,3.7869981514933585e-05,0.99996213073554374,-3.7869981514933585e-05,3.7869981514933585e-05,0
53,323,0.99785830648599871,-0.0021439902193671543,0.0021439902193671543,0.99785830648599871,-0.0021439902193671543,0.0021439902193671543,0
54,459,0.99895019817132069,-0.0010503532565795189,0.0010503532565795189,0.99895019817132069,-0.0010503532565795189,0.0010503532565795189,0
55,34260,0.56537174847177096,-0.57027180230078511,0.57027180230078511,0.56537174847177096,-0.57027180230078511,0.57027180230078511,0
56,14829,0.99999512195562046,-4.8780562772157542e-06,4.8780562772157542e-06,0.99999512195562046,-4.8780562772157542e-06,4.8780562772157542e-06,0
57,358,0.99994256076565335,-5.744088404263168e-05,5.744088404263168e-05,0.99994256076565335,-5.744088404263168e-05,5.744088404263168e-05,0
58,29201,0.99996812116153599,-3.1879346604952466e-05,3.1879346604952466e-05,0.99996812116153599,-3.1879346604952466e-05,3.1879346604952466e-05,0
59,4870,0.99999885215068174,-1.1478499770941555e-06,1.1478499770941555e-06,0.99999885215068174,-1.1478499770941555e-06,1.1478499770941555e-06,0
