token_index,token_id,probability,logprob,nll,reference_probability,reference_logprob,reference_nll,nll_drift
0,791,0.9842369444241198,-0.015888613737887618,0.015888613737887618,0.9842369444241198,-0.015888613737887618,0.015888613737887618,0
1,220,0.99977519364377565,-0.00022483162896092809,0.00022483162896092809,0.99977519364377565,-0.00022483162896092809,0.00022483162896092809,0
2,1049,0.99999995981852907,-4.0181471786383544e-08,4.0181471786383544e-08,0.99999995981852907,-4.0181471786383544e-08,4.0181471786383544e-08,0
3,18,0.99999991348123352,-8.6518770180212237e-08,8.6518770180212237e-08,0.99999991348123352,-8.6518770180212237e-08,8.6518770180212237e-08,0
4,16867,0.99999963763276323,-3.6236730245686553e-07,3.6236730245686553e-07,0.99999963763276323,-3.6236730245686553e-07,3.6236730245686553e-07,0
5,13892,0.99733811657569138,-0.0026654325356036479,0.0026654325356036479,0.99733811657569138,-0.0026654325356036479,0.0026654325356036479,0
6,78149,0.99999929128454546,-7.0871570567073394e-07,7.0871570567073394e-07,0.99999929128454546,-7.0871570567073394e-07,7.0871570567073394e-07,0
7,3280,0.99999936894428065,-6.3105591846791122e-07,6.3105591846791122e-07,0.99999936894428065,-6.3105591846791122e-07,6.3105591846791122e-07,0
8,574,0.99966049727812423,-0.00033956036597208053,0.00033956036597208053,0.99966049727812423,-0.00033956036597208053,0.00033956036597208053,0
9,264,0.99982712069979918,-0.00017289424554954856,0.00017289424554954856,0.99982712069979918,-0.00017289424554954856,0.00017289424554954856,0
10,10284,0.9783197317817407,-0.021918738263153745,0.021918738263153745,0.9783197317817407,-0.021918738263153745,0.021918738263153745,0
11,3770,0.9999714065781492,-2.8593830650529797e-05,2.8593830650529797e-05,0.9999714065781492,-2.8593830650529797e-05,2.8593830650529797e-05,0
12,5578,0.81842985696440507,-0.20036758289335713,0.20036758289335713,0.81842985696440507,-0.20036758289335713,0.20036758289335713,0
13,1060,0.99994536466840001,-5.4636824164079163e-05,5.4636824164079163e-05,0.99994536466840001,-5.4636824164079163e-05,5.4636824164079163e-05,0
14,4930,0.78466066312977589,-0.24250393092585007,0.24250393092585007,0.78466066312977589,-0.24250393092585007,0.24250393092585007,0
15,4261,0.99999667971904738,-3.320286464758763e-06,3.320286464758763e-06,0.99999667971904738,-3.320286464758763e-06,3.320286464758763e-06,0
16,315,0.99998853698804646,-1.1463077654324318e-05,1.1463077654324318e-05,0.99998853698804646,-1.1463077654324318e-05,1.1463077654324318e-05,0
17,35148,0.99999750513242192,-2.4948706902463775e-06,2.4948706902463775e-06,0.99999750513242192,-2.4948706902463775e-06,2.4948706902463775e-06,0
18,44448,0.99125179318601175,-0.0087866970198234948,0.0087866970198234948,0.99125179318601175,-0.0087866970198234948,0.0087866970198234948,0
19,86945,0.99981065687790793,-0.00018936104976408519,0.00018936104976408519,0.99981065687790793,-0.00018936104976408519,0.00018936104976408519,0
20,14093,0.99999919842675011,-8.0157357111260586e-07,8.0157357111260586e-07,0.99999919842675011,-8.0157357111260586e-07,8.0157357111260586e-07,0
